CVE;Commit;Parent;File;Modified Lines
CVE-2017-9076;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/ipv6/tcp_ipv6.c;1065-1065
CVE-2017-9076;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/ipv6/tcp_ipv6.c;1134-1134
CVE-2017-9077;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/dccp/ipv6.c;429-429
CVE-2017-9077;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/dccp/ipv6.c;493-493
CVE-2017-9077;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/ipv6/tcp_ipv6.c;1065-1065
CVE-2017-9077;83eaddab4378db256d00d295bda6ca997cd13a52;0fe20fafd1791f993806d417048213ec57b81045;net/ipv6/tcp_ipv6.c;1134-1134
CVE-2017-9150;0d0e57697f162da4aa218b5feafe614fb666db07;871ff2ebe0af0d7f1050bfc8bce62fddea2b12ec;kernel/bpf/verifier.c;301-301
CVE-2017-9150;0d0e57697f162da4aa218b5feafe614fb666db07;871ff2ebe0af0d7f1050bfc8bce62fddea2b12ec;kernel/bpf/verifier.c;365-367
CVE-2017-9150;0d0e57697f162da4aa218b5feafe614fb666db07;871ff2ebe0af0d7f1050bfc8bce62fddea2b12ec;kernel/bpf/verifier.c;2856-2856
CVE-2017-9211;9933e113c2e87a9f46a40fde8dafbf801dca1ab9;2ea659a9ef488125eb46da6eb571de5eae5c43f6;crypto/skcipher.c;767-767
CVE-2017-9211;9933e113c2e87a9f46a40fde8dafbf801dca1ab9;2ea659a9ef488125eb46da6eb571de5eae5c43f6;crypto/skcipher.c;787-787
CVE-2017-9242;232cd35d0804cc241eb887bb8d4d9b3b9881c64a;6d18c732b95c0a9d35e9f978b4438bba15412284;net/ipv6/ip6_output.c;1469-1469
CVE-2017-9242;232cd35d0804cc241eb887bb8d4d9b3b9881c64a;6d18c732b95c0a9d35e9f978b4438bba15412284;net/ipv6/ip6_output.c;1518-1524
CVE-2017-9605;07678eca2cf9c9a18584e546c2b2a0d0c9a3150c;f0c62e9878024300319ba2438adc7b06c6b9c448;drivers/gpu/drm/vmwgfx/vmwgfx_surface.c;1277-1277
CVE-2017-9605;07678eca2cf9c9a18584e546c2b2a0d0c9a3150c;f0c62e9878024300319ba2438adc7b06c6b9c448;drivers/gpu/drm/vmwgfx/vmwgfx_surface.c;1320-1325
CVE-2017-9984;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_midi.c;123-140
CVE-2017-9984;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_pinnacle.c;173-173
CVE-2017-9984;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_pinnacle.c;178-189
CVE-2017-9985;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_midi.c;123-140
CVE-2017-9985;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_pinnacle.c;173-173
CVE-2017-9985;20e2b791796bd68816fa115f12be5320de2b8021;f33f79f3d0e5caf04dd889cd7cf636261970f009;sound/isa/msnd/msnd_pinnacle.c;178-189
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;43-43
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;115-115
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;125-125
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;135-135
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;144-146
CVE-2017-10661;1e38da300e1e395a15048b0af1e5305bd91402f6;7551b02b94ad1daee3a79d667dc3c46d08328f87;fs/timerfd.c;403-403
CVE-2017-10662;b9dd46188edc2f0d1f37328637860bb65a771124;a817737e87d506ea7b3983d287b4578c99922d85;fs/f2fs/super.c;1497-1497
CVE-2017-10662;b9dd46188edc2f0d1f37328637860bb65a771124;a817737e87d506ea7b3983d287b4578c99922d85;include/linux/f2fs_fs.h;304-304
CVE-2017-10663;15d3042a937c13f5d9244241c7a9c8416ff6e82a;2d3e4866dea96b0506395b47bfefb234f2088dac;fs/f2fs/super.c;1524-1524
CVE-2017-10663;15d3042a937c13f5d9244241c7a9c8416ff6e82a;2d3e4866dea96b0506395b47bfefb234f2088dac;fs/f2fs/super.c;1545-1545
CVE-2017-10810;385aee965b4e4c36551c362a334378d2985b722a;e20c29aa722a90f3b8092b340362eabe488dbfc4;drivers/gpu/drm/virtio/virtgpu_object.c;84-85
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/blkback.c;1436-1436
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/blkback.c;1441-1444
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/blkback.c;1450-1459
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/blkback.c;1464-1464
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/common.h;78-80
CVE-2017-10911;089bc0143f489bd3a4578bdff5f4ca68fb26f341;a24fa22ce22ae302b3bf8f7008896d52d5d57b8d;drivers/block/xen-blkback/common.h;132-139
CVE-2017-11176;f991af3daabaecff34684fd51fac80319d1baad1;2b976203417cf033079e0be30cae5f41d88e385e;ipc/mqueue.c;1273-1274
CVE-2017-11472;3b2d69114fefa474fca542e51119036dceb4aa6f;2e337c72a3c24f0cf9bf639dc93de0f887d56dba;drivers/acpi/acpica/nsutils.c;597-597
CVE-2017-11473;dad5ab0db8deac535d03e3fe3d8f2892173fa6a4;4c07f9046e48c3126978911239e20a5622ad0ad6;arch/x86/kernel/acpi/boot.c;349-349
CVE-2017-11600;7bab09631c2a;3f5a95ad6c6c05e6b00f0c20e30da66c986564d5;net/xfrm/xfrm_policy.c;3311-3311
CVE-2017-11600;7bab09631c2a;3f5a95ad6c6c05e6b00f0c20e30da66c986564d5;net/xfrm/xfrm_policy.c;3314-3314
CVE-2017-12146;6265539776a0810b7ce6398c27866ddb9c6bd154;08332893e37af6ae779367e78e444f8f9571511d;drivers/base/platform.c;869-869
CVE-2017-12146;6265539776a0810b7ce6398c27866ddb9c6bd154;08332893e37af6ae779367e78e444f8f9571511d;drivers/base/platform.c;882-882
CVE-2017-12146;6265539776a0810b7ce6398c27866ddb9c6bd154;08332893e37af6ae779367e78e444f8f9571511d;drivers/base/platform.c;888-888
CVE-2017-12146;6265539776a0810b7ce6398c27866ddb9c6bd154;08332893e37af6ae779367e78e444f8f9571511d;drivers/base/platform.c;898-899
CVE-2017-12153;e785fa0a164a;126f760ca94dae77425695f9f9238b731de86e32;net/wireless/nl80211.c;10906-10906
CVE-2017-12153;e785fa0a164aa11001cba931367c7f94ffaff888;126f760ca94dae77425695f9f9238b731de86e32;net/wireless/nl80211.c;10906-10906
CVE-2017-12154;51aa68e7d57e;488e32f1981e506976d666b3772d6ccc8b726fee;arch/x86/kvm/vmx.c;10528-10528
CVE-2017-12154;51aa68e7d57e3217192d88ce90fd5b8ef29ec94f;488e32f1981e506976d666b3772d6ccc8b726fee;arch/x86/kvm/vmx.c;10528-10528
CVE-2017-12168;9e3f7a29694049edd728e2400ab57ad7553e5aa9;d42c79701a3ee5c38fbbc82f98a140420bd40134;arch/arm64/kvm/sys_regs.c;600-601
CVE-2017-12168;9e3f7a29694049edd728e2400ab57ad7553e5aa9;d42c79701a3ee5c38fbbc82f98a140420bd40134;arch/arm64/kvm/sys_regs.c;609-609
CVE-2017-12188;829ee279aed4;fd19d3b45164466a4adce7cbff448ba9189e1427;arch/x86/kvm/mmu.c;3976-3982
CVE-2017-12188;829ee279aed4;fd19d3b45164466a4adce7cbff448ba9189e1427;arch/x86/kvm/mmu.c;3990-3990
CVE-2017-12188;829ee279aed4;fd19d3b45164466a4adce7cbff448ba9189e1427;arch/x86/kvm/paging_tmpl.h;337-337
CVE-2017-12188;829ee279aed4;fd19d3b45164466a4adce7cbff448ba9189e1427;arch/x86/kvm/paging_tmpl.h;341-341
CVE-2017-12188;fd19d3b45164;8a5776a5f49812d29fe4b2d0a2d71675c3facf3f;arch/x86/kvm/mmu.c;4558-4558
CVE-2017-12190;95d78c28b5a85bacbc29b8dba7c04babb9b0d467;899f0429c7d3eed886406cd72182bee3b96aa1f9;block/bio.c;1386-1386
CVE-2017-12190;95d78c28b5a85bacbc29b8dba7c04babb9b0d467;899f0429c7d3eed886406cd72182bee3b96aa1f9;block/bio.c;1400-1400
CVE-2017-12190;2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058;95d78c28b5a85bacbc29b8dba7c04babb9b0d467;block/bio.c;1334-1334
CVE-2017-12190;2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058;95d78c28b5a85bacbc29b8dba7c04babb9b0d467;block/bio.c;1378-1378
CVE-2017-12190;2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058;95d78c28b5a85bacbc29b8dba7c04babb9b0d467;block/bio.c;1434-1437
CVE-2017-12192;37863c43b2c6464f252862bf2e9768264e961678;237bbd29f7a049d310d907f4b2716a7feef9abf3;security/keys/keyctl.c;769-769
CVE-2017-12193;ea6789980fda;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;601-604
CVE-2017-12193;ea6789980fda;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;610-615
CVE-2017-12193;ea6789980fda;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;720-746
CVE-2017-12193;ea6789980fdaa610d7eb63602c746bf6ec70cd2b;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;601-604
CVE-2017-12193;ea6789980fdaa610d7eb63602c746bf6ec70cd2b;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;610-615
CVE-2017-12193;ea6789980fdaa610d7eb63602c746bf6ec70cd2b;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;720-746
CVE-2017-13080;fdf7cb4185b6;c0576e3975084d4699b7bfef578613fb8e1144f6;net/mac80211/key.c;7-7
CVE-2017-13080;fdf7cb4185b6;c0576e3975084d4699b7bfef578613fb8e1144f6;net/mac80211/key.c;623-625
CVE-2017-13080;fdf7cb4185b6;c0576e3975084d4699b7bfef578613fb8e1144f6;net/mac80211/key.c;636-636
CVE-2017-13080;fdf7cb4185b6;c0576e3975084d4699b7bfef578613fb8e1144f6;net/mac80211/key.c;651-651
CVE-2017-13220;51bda2bca53b265715ca1852528f38dc67429d9a;004fa5ed08cc5d3188db42c05d6b80feaae004c2;net/bluetooth/hidp/core.c;1317-1317
CVE-2017-13220;51bda2bca53b265715ca1852528f38dc67429d9a;004fa5ed08cc5d3188db42c05d6b80feaae004c2;net/bluetooth/hidp/core.c;1324-1324
CVE-2017-13686;bc3aae2bbac46dd894c89db5d5e98f7f0ef9e205;383143f31d7d3525a1dbff733d52fff917f82f15;net/ipv4/route.c;2766-2766
CVE-2017-13686;bc3aae2bbac46dd894c89db5d5e98f7f0ef9e205;383143f31d7d3525a1dbff733d52fff917f82f15;net/ipv4/route.c;2771-2773
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;133-133
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;174-174
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;200-200
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;237-237
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;259-259
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;268-268
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;278-280
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;290-290
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;300-300
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;313-320
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;327-327
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;340-340
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;360-360
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;381-381
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;398-398
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;418-421
CVE-2017-13715;a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0;c6cc1ca7f4d70cbb3ea3a5ca163c5dabaf155cdb;net/core/flow_dissector.c;431-431
CVE-2017-14106;499350a5a6e7512d9ed369ed63a4244b6536f4f8;23416e230416a9201561f1db553b1515e9959f6a;net/ipv4/tcp.c;2323-2323
CVE-2017-14140;197e7e521384a23b9e585178f3f11c9fa08274b9;7f680d7ec3153dffc4d37aea517ead2b9fb9b8e9;mm/migrate.c;44-44
CVE-2017-14140;197e7e521384a23b9e585178f3f11c9fa08274b9;7f680d7ec3153dffc4d37aea517ead2b9fb9b8e9;mm/migrate.c;1655-1655
CVE-2017-14140;197e7e521384a23b9e585178f3f11c9fa08274b9;7f680d7ec3153dffc4d37aea517ead2b9fb9b8e9;mm/migrate.c;1679-1686
CVE-2017-14340;b31ff3cdf540110da4572e3e29bd172087af65cc;52269718dc2cf2585d7a2828f31d46ef46e68000;fs/xfs/xfs_linux.h;273-273
CVE-2017-14497;edbd58be15a957f6a760c4a514cd475217eb97fd;d55c60eba0ef44ec21831ce26db300763eafd865;net/packet/af_packet.c;2194-2194
CVE-2017-14497;edbd58be15a957f6a760c4a514cd475217eb97fd;d55c60eba0ef44ec21831ce26db300763eafd865;net/packet/af_packet.c;2244-2245
CVE-2017-14497;edbd58be15a957f6a760c4a514cd475217eb97fd;d55c60eba0ef44ec21831ce26db300763eafd865;net/packet/af_packet.c;2262-2263
CVE-2017-14497;edbd58be15a957f6a760c4a514cd475217eb97fd;d55c60eba0ef44ec21831ce26db300763eafd865;net/packet/af_packet.c;2276-2276
CVE-2017-14497;edbd58be15a957f6a760c4a514cd475217eb97fd;d55c60eba0ef44ec21831ce26db300763eafd865;net/packet/af_packet.c;2301-2301
CVE-2017-14954;6c85501f2fabcfc4fc6ed976543d252c4eaf4be9;b776e4b1a990045a7c70798f1f353c3160c26594;kernel/exit.c;1603-1603
CVE-2017-14954;6c85501f2fabcfc4fc6ed976543d252c4eaf4be9;b776e4b1a990045a7c70798f1f353c3160c26594;kernel/exit.c;1606-1608
CVE-2017-14954;6c85501f2fabcfc4fc6ed976543d252c4eaf4be9;b776e4b1a990045a7c70798f1f353c3160c26594;kernel/exit.c;1726-1735
CVE-2017-14991;3e0097499839e0fe3af380410eababe5a47c4cf9;4759df905a474d245752c9dc94288e779b8734dd;drivers/scsi/sg.c;842-842
CVE-2017-14991;3e0097499839e0fe3af380410eababe5a47c4cf9;4759df905a474d245752c9dc94288e779b8734dd;drivers/scsi/sg.c;1050-1051
CVE-2017-15102;2fae9e5a7babada041e2e161699ade2447a01989;2ad9d544f2497a7bf239c34bd2b86fd19683dbb5;drivers/usb/misc/legousbtower.c;889-906
CVE-2017-15115;df80cd9b28b9ebaa284a41df611dbf3a2d05ca74;4bbb5083484016d4448739237aa1e6a9577ebb43;net/sctp/socket.c;4909-4909
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;7-7
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;39-71
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;86-86
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;95-109
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;117-118
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;153-153
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;crypto/rng.c;165-165
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/internal/rng.h;5-5
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/internal/rng.h;19-20
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/rng.h;5-5
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/rng.h;59-63
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/rng.h;147-147
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/crypto/rng.h;201-201
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/linux/crypto.h;141-141
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/linux/crypto.h;429-455
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/linux/crypto.h;462-462
CVE-2017-15116;94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6;e33cf2c5aab7d0012e7890089e89ae2466c2449c;include/linux/crypto.h;562-562
CVE-2017-15126;384632e67e0829deb8015ee6ad916b180049d252;7d790d2da386a52cfebcf0c898ba927bece9d4ab;fs/userfaultfd.c;591-591
CVE-2017-15126;384632e67e0829deb8015ee6ad916b180049d252;7d790d2da386a52cfebcf0c898ba927bece9d4ab;fs/userfaultfd.c;1064-1064
CVE-2017-15126;384632e67e0829deb8015ee6ad916b180049d252;7d790d2da386a52cfebcf0c898ba927bece9d4ab;fs/userfaultfd.c;1094-1106
CVE-2017-15127;5af10dfd0afc559bb4b0f7e3e8227a1578333995;75dddef32514f7aa58930bde6a1263253bc3d4ba;mm/hugetlb.c;4065-4067
CVE-2017-15128;1e3921471354244f70fe268586ff94a97a6dd4df;5cb0512c02ecd7e6214e912e4c150f4219ac78e0;mm/hugetlb.c;3987-3987
CVE-2017-15128;1e3921471354244f70fe268586ff94a97a6dd4df;5cb0512c02ecd7e6214e912e4c150f4219ac78e0;mm/hugetlb.c;4024-4024
CVE-2017-15128;1e3921471354244f70fe268586ff94a97a6dd4df;5cb0512c02ecd7e6214e912e4c150f4219ac78e0;mm/hugetlb.c;4028-4030
CVE-2017-15128;1e3921471354244f70fe268586ff94a97a6dd4df;5cb0512c02ecd7e6214e912e4c150f4219ac78e0;mm/hugetlb.c;4039-4039
CVE-2017-15129;21b5944350052d2583e82dd59b19a9ba94a007f0;eda9873e19d83c68d0c477f6bc13718fee7a7b3c;net/core/net_namespace.c;270-270
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1262-1262
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1272-1272
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1293-1293
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;125-125
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;154-154
CVE-2017-15265;71105998845fb012937332fe2e806d443c09e026;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1262-1262
CVE-2017-15265;71105998845fb012937332fe2e806d443c09e026;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1272-1272
CVE-2017-15265;71105998845fb012937332fe2e806d443c09e026;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1293-1293
CVE-2017-15265;71105998845fb012937332fe2e806d443c09e026;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;125-125
CVE-2017-15265;71105998845fb012937332fe2e806d443c09e026;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;154-154
CVE-2017-15274;5649645d725c73df4302428ee4e02c869248b4c5;0f534e4a13496b02ae284f50fcb0263f6ea37007;security/keys/keyctl.c;102-102
CVE-2017-15274;5649645d725c73df4302428ee4e02c869248b4c5;0f534e4a13496b02ae284f50fcb0263f6ea37007;security/keys/keyctl.c;327-327
CVE-2017-15306;ac64115a66c18c01745bbd3c47a36b124e5fd8c0;8a5776a5f49812d29fe4b2d0a2d71675c3facf3f;arch/powerpc/kvm/powerpc.c;647-648
CVE-2017-15537;814fb7bb7db5433757d76f4c4502c96fc53b0b5e;03eaec81ac09814817e9f0307d572ffe8365f980;arch/x86/kernel/fpu/regset.c;144-144
CVE-2017-15537;814fb7bb7db5433757d76f4c4502c96fc53b0b5e;03eaec81ac09814817e9f0307d572ffe8365f980;arch/x86/kernel/fpu/signal.c;327-331
CVE-2017-15649;008ba2a13f2d04c947adc536d19debb8fe66f110;35e015e1f5773417952fe91ce8790baf9b4237a2;net/packet/af_packet.c;1687-1690
CVE-2017-15649;008ba2a13f2d04c947adc536d19debb8fe66f110;35e015e1f5773417952fe91ce8790baf9b4237a2;net/packet/af_packet.c;1752-1752
CVE-2017-15649;008ba2a13f2d04c947adc536d19debb8fe66f110;35e015e1f5773417952fe91ce8790baf9b4237a2;net/packet/af_packet.c;1764-1764
CVE-2017-15649;4971613c1639d8e5f102c4e797c3bf8f83a5a69e;1579f678fb4397f9e439d2e373d4ade036c673b4;net/packet/af_packet.c;3072-3074
CVE-2017-15649;4971613c1639d8e5f102c4e797c3bf8f83a5a69e;1579f678fb4397f9e439d2e373d4ade036c673b4;net/packet/af_packet.c;3079-3079
CVE-2017-15868;71bb99a02b32b4cc4265118e85f6035ca72923f0;96c26653ce65bf84f3212f8b00d4316c1efcbf4c;net/bluetooth/bnep/core.c;536-536
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;141-141
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;172-172
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;179-190
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;216-216
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;356-357
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;include/linux/key.h;363-366
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;net/dns_resolver/dns_key.c;227-227
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/big_key.c;250-250
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/big_key.c;282-282
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/encrypted-keys/encrypted.c;857-857
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/gc.c;132-132
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/gc.c;138-140
CVE-2017-15951;363b02dab09b3226f3bd1420dad9c72b79a42a76;b3811d36a3e7e7e8ed660bf01151496cf99cf9ed;security/keys/gc.c;154-154
